timestamp,time_offset_seconds,rr_interval_ms,pr_interval_ms,p_wave_amplitude_mv,t_wave_amplitude_mv,morphology_score,heart_rate_bpm,is_artifact
2026-04-24T10:14:11.143,851.144,837.6928,175.7897,0.1555,0.3969,0.8866,71.63,0
2026-04-24T10:14:12.804,852.805,795.4565,183.4178,0.1616,0.3011,0.9567,75.43,0
2026-04-24T10:14:13.600,853.6,714.7174,148.3887,0.1357,0.3212,0.9285,83.95,0
2026-04-24T10:14:15.108,855.109,807.927,187.1337,0.1683,0.3381,0.9224,74.26,0
2026-04-24T10:14:15.916,855.917,818.2722,183.3822,0.1222,0.3059,0.9462,73.33,0
2026-04-24T10:14:16.735,856.735,778.0006,176.4599,0.1714,0.3209,0.9365,77.12,0
2026-04-24T10:14:17.513,857.513,777.8732,167.7505,0.1474,0.2426,0.9785,77.13,0
2026-04-24T10:14:18.290,858.291,934.6429,139.8008,0.0394,0.0035,0.4119,64.2,1
2026-04-24T10:14:19.225,859.226,768.0561,149.621,0.1604,0.3342,0.9208,78.12,0
2026-04-24T10:14:19.993,859.994,828.9781,174.9331,0.1476,0.2516,0.9382,72.38,0
2026-04-24T10:14:20.822,860.823,843.1914,149.2927,0.1043,0.3359,0.9134,71.16,0
2026-04-24T10:14:21.665,861.666,782.4524,168.3286,0.1216,0.271,0.9475,76.68,0
2026-04-24T10:14:22.448,862.448,823.5568,161.5141,0.1293,0.2198,0.8981,72.85,0
2026-04-24T10:14:23.271,863.272,784.1879,159.9916,0.194,0.3018,0.9529,76.51,0
2026-04-24T10:14:24.055,864.056,818.964,163.0706,0.1964,0.2884,0.9165,73.26,0
2026-04-24T10:14:24.874,864.875,821.8756,174.6398,0.1429,0.3878,0.9356,73.0,0
2026-04-24T10:14:25.696,865.697,766.443,163.734,0.186,0.3271,1.0,78.28,0
2026-04-24T10:14:26.463,866.463,811.1798,143.2254,0.1382,0.298,0.9428,73.97,0
2026-04-24T10:14:28.774,868.774,873.7975,161.9104,0.1488,0.2922,0.9441,68.67,0
2026-04-24T10:14:29.647,869.648,871.765,165.9461,0.1171,0.2851,0.9422,68.83,0
2026-04-24T10:14:30.519,870.52,746.8793,145.0945,0.1404,0.3218,0.9076,80.33,0
2026-04-24T10:14:31.266,871.266,775.7915,159.8471,0.1426,0.3871,0.9577,77.34,0
2026-04-24T10:14:32.042,872.042,814.8458,131.531,0.1769,0.3832,0.9794,73.63,0
2026-04-24T10:14:32.857,872.857,795.5602,153.9812,0.1744,0.2859,0.8834,75.42,0
2026-04-24T10:14:33.652,873.653,819.5632,170.695,0.1223,0.2867,0.8877,73.21,0
2026-04-24T10:14:34.472,874.472,682.7828,159.6487,0.1685,0.2333,0.9792,87.88,0
2026-04-24T10:14:35.155,875.155,827.5101,188.1757,0.1482,0.2732,0.9347,72.51,0
2026-04-24T10:14:35.982,875.983,720.0974,155.452,0.1833,0.3577,0.9739,83.32,0
2026-04-24T10:14:36.702,876.703,790.4328,160.1757,0.1607,0.2277,0.868,75.91,0
2026-04-24T10:14:37.493,877.493,815.7803,169.8923,0.1447,0.15,0.9733,73.55,0
2026-04-24T10:14:38.308,878.309,783.1337,172.2901,0.1567,0.3466,0.9575,76.62,0
2026-04-24T10:14:39.091,879.092,797.8433,170.5602,0.1386,0.3024,0.9472,75.2,0
2026-04-24T10:14:39.889,879.89,822.6167,159.4959,0.1479,0.2988,0.9009,72.94,0
2026-04-24T10:14:42.131,882.132,768.6206,149.5366,0.2136,0.3364,0.8887,78.06,0
2026-04-24T10:14:42.900,882.901,837.1014,165.5456,0.1817,0.1964,0.9467,71.68,0
2026-04-24T10:14:43.737,883.738,754.3561,161.7547,0.1583,0.1957,0.9639,79.54,0
2026-04-24T10:14:47.551,887.552,719.2171,153.3924,0.126,0.3386,0.925,83.42,0
2026-04-24T10:14:48.271,888.271,824.0072,166.109,0.1353,0.2681,0.9588,72.81,0
2026-04-24T10:14:49.095,889.095,787.9781,126.4745,0.1235,0.2917,0.9058,76.14,0
2026-04-24T10:14:49.882,889.883,792.6236,148.8421,0.1251,0.15,0.9417,75.7,0
2026-04-24T10:14:51.463,891.463,781.8208,159.5129,0.198,0.2255,0.9007,76.74,0
2026-04-24T10:14:53.750,893.75,821.7212,148.2935,0.1641,0.3241,0.9043,73.02,0
2026-04-24T10:14:54.572,894.572,766.7245,173.1843,0.1473,0.3437,0.9426,78.25,0
2026-04-24T10:14:55.338,895.339,817.8436,142.1141,0.1916,0.2154,0.9716,73.36,0
2026-04-24T10:14:56.156,896.157,697.4914,138.9281,0.1795,0.2947,1.0,86.02,0
2026-04-24T10:14:56.854,896.854,727.1422,155.5099,0.1756,0.4055,0.901,82.51,0
2026-04-24T10:14:57.581,897.581,792.0408,145.453,0.0948,0.1906,0.9232,75.75,0
2026-04-24T10:14:58.373,898.373,842.8988,154.4383,0.098,0.3223,0.9859,71.18,0
2026-04-24T10:14:59.216,899.216,780.5683,162.6557,0.1556,0.2172,0.8544,76.87,0
2026-04-24T10:14:59.996,899.997,759.838,162.6639,0.1272,0.3456,0.941,78.96,0
2026-04-24T10:15:02.453,902.454,723.2179,147.0703,0.135,0.2664,0.9833,82.96,0
2026-04-24T10:15:03.177,903.177,849.7851,178.5683,0.152,0.3509,0.9912,70.61,0
2026-04-24T10:15:04.026,904.027,831.7575,147.0522,0.2354,0.2974,0.919,72.14,0
2026-04-24T10:15:04.858,904.859,822.8388,170.8728,0.131,0.3402,0.9016,72.92,0
2026-04-24T10:15:06.490,906.49,786.955,154.7775,0.1445,0.2502,0.943,76.24,0
2026-04-24T10:15:07.277,907.277,758.6885,157.1489,0.2536,0.211,0.947,79.08,0
2026-04-24T10:15:08.850,908.85,836.7792,175.9897,0.1886,0.2297,0.9464,71.7,0
2026-04-24T10:15:09.687,909.687,754.8536,167.2764,0.1851,0.3305,0.9324,79.49,0
2026-04-24T10:15:10.441,910.442,945.2534,161.5338,0.176,0.2044,0.964,63.48,0
2026-04-24T10:15:11.387,911.387,853.3611,136.2675,0.145,0.3577,0.8639,70.31,0
2026-04-24T10:15:12.240,912.24,715.8837,176.3118,0.1994,0.2022,0.9078,83.81,0
2026-04-24T10:15:12.956,912.956,703.1517,157.3009,0.1327,0.2331,0.9756,85.33,0
2026-04-24T10:15:13.659,913.66,775.5461,154.7013,0.1384,0.2351,0.9507,77.36,0
2026-04-24T10:15:14.435,914.435,750.1377,166.7953,0.145,0.3354,0.9226,79.99,0
2026-04-24T10:15:15.185,915.185,774.1344,168.9385,0.0206,0.1718,0.7568,77.51,1
2026-04-24T10:15:15.959,915.959,840.3504,135.6711,0.1359,0.1749,0.9403,71.4,0
2026-04-24T10:15:16.799,916.8,768.5758,142.9251,0.1864,0.3825,0.9399,78.07,0
2026-04-24T10:15:19.196,919.197,807.1213,144.0329,0.1092,0.3162,0.8995,74.34,0
2026-04-24T10:15:20.003,920.004,799.6048,180.2098,0.1073,0.2357,0.8485,75.04,0
2026-04-24T10:15:20.803,920.804,816.3505,176.3738,0.1016,0.3047,0.9393,73.5,0
2026-04-24T10:15:21.619,921.62,868.1714,175.5905,0.1413,0.2448,0.8894,69.11,0
2026-04-24T10:15:23.174,923.174,795.534,136.8205,0.1762,0.3134,0.9734,75.42,0
2026-04-24T10:15:24.798,924.799,837.0007,179.9223,0.1389,0.3044,0.9916,71.68,0
2026-04-24T10:15:25.635,925.636,775.8605,153.2577,0.1362,0.3253,0.936,77.33,0
2026-04-24T10:15:26.411,926.412,813.8137,190.1639,0.1859,0.2563,0.8944,73.73,0
2026-04-24T10:15:27.225,927.225,767.2927,171.0525,0.1585,0.159,0.8644,78.2,0
2026-04-24T10:15:27.992,927.993,694.6404,167.2697,0.1767,0.2384,0.9235,86.38,0
2026-04-24T10:15:28.687,928.687,817.5878,159.5149,0.1999,0.2888,0.9552,73.39,0
2026-04-24T10:15:29.504,929.505,818.2682,183.7901,0.1504,0.3171,0.977,73.33,0
2026-04-24T10:15:30.323,930.323,801.0926,175.3802,0.1633,0.3855,0.9249,74.9,0
2026-04-24T10:15:31.949,931.95,734.1585,168.7625,0.2053,0.3174,0.9131,81.73,0
2026-04-24T10:15:32.683,932.684,741.4217,143.1556,0.1257,0.3027,0.9302,80.93,0
2026-04-24T10:15:33.425,933.425,794.7388,138.9225,0.1829,0.2989,0.9309,75.5,0
2026-04-24T10:15:34.220,934.22,835.1008,193.9676,0.0936,0.1064,0.8052,71.85,1
2026-04-24T10:15:35.055,935.055,715.6333,156.0038,0.1885,0.347,0.9043,83.84,0
2026-04-24T10:15:35.770,935.771,759.3114,166.2192,0.1462,0.3611,0.9097,79.02,0
2026-04-24T10:15:36.530,936.53,822.9853,184.1787,0.1435,0.3046,0.9481,72.91,0
2026-04-24T10:15:37.353,937.353,800.1,131.5602,0.0899,0.1702,0.9568,74.99,0
2026-04-24T10:15:38.153,938.153,855.7296,159.1794,0.1447,0.3342,0.9258,70.12,0
2026-04-24T10:15:39.008,939.009,721.8261,160.1647,0.1684,0.2212,0.9098,83.12,0
2026-04-24T10:15:39.730,939.731,567.3304,120.1049,0.0491,0.0951,0.7,105.76,1
2026-04-24T10:15:40.298,940.298,865.6013,149.9501,0.144,0.275,0.9726,69.32,0
2026-04-24T10:15:41.163,941.164,815.2359,159.4044,0.179,0.2813,0.9554,73.6,0
2026-04-24T10:15:42.797,942.797,830.705,138.9025,0.1353,0.3869,0.912,72.23,0
2026-04-24T10:15:43.627,943.628,865.1783,142.0132,0.1258,0.2611,0.9148,69.35,0
2026-04-24T10:15:44.492,944.493,836.4357,171.036,0.1364,0.3306,0.9314,71.73,0
2026-04-24T10:15:45.329,945.329,781.8473,153.1479,0.1541,0.301,0.9675,76.74,0
2026-04-24T10:15:46.111,946.111,900.1755,162.3112,0.1448,0.3896,0.9099,66.65,0
2026-04-24T10:15:47.011,947.011,919.1301,129.5257,0.173,0.4233,0.9177,65.28,0
2026-04-24T10:15:47.930,947.931,1331.5995,138.8745,0.2742,0.5271,0.655,45.06,1
2026-04-24T10:15:49.262,949.262,773.1169,151.4842,0.1482,0.3973,0.9367,77.61,0
2026-04-24T10:15:50.035,950.035,886.4498,194.0949,0.1034,0.3796,0.9323,67.69,0
2026-04-24T10:15:50.921,950.922,360.0828,224.3437,0.7005,0.0657,0.5554,166.63,1
2026-04-24T10:15:51.281,951.282,859.6809,153.0038,0.1338,0.3348,0.9232,69.79,0
2026-04-24T10:15:52.141,952.141,859.4811,163.3879,0.1299,0.3966,0.9281,69.81,0
2026-04-24T10:15:53.000,953.001,816.4184,153.908,0.1069,0.2978,0.9188,73.49,0
2026-04-24T10:15:53.817,953.817,826.0584,176.2128,0.1929,0.2813,0.9137,72.63,0
2026-04-24T10:15:54.643,954.643,773.5364,140.1462,0.1256,0.2519,0.9155,77.57,0
2026-04-24T10:15:56.159,956.159,760.1059,157.1613,0.1611,0.2179,0.9557,78.94,0
2026-04-24T10:15:56.919,956.919,753.3191,169.2866,0.1657,0.3044,0.9287,79.65,0
2026-04-24T10:15:57.672,957.673,777.058,180.666,0.1461,0.4087,0.8885,77.21,0
2026-04-24T10:15:58.449,958.45,675.9646,160.6699,0.1872,0.2999,0.9315,88.76,0
2026-04-24T10:15:59.125,959.126,801.5459,180.2961,0.1551,0.2982,0.9583,74.86,0
2026-04-24T10:15:59.927,959.927,808.1377,181.1877,0.1371,0.2362,0.9639,74.24,0
2026-04-24T10:16:00.735,960.735,845.4301,179.2989,0.1097,0.3604,0.9365,70.97,0
2026-04-24T10:16:01.580,961.581,817.6314,157.9896,0.0953,0.336,0.9583,73.38,0
2026-04-24T10:16:02.398,962.398,745.7806,158.953,0.1437,0.1988,0.936,80.45,0
2026-04-24T10:16:03.144,963.144,779.2321,132.9572,0.139,0.4002,0.8743,77.0,0
2026-04-24T10:16:03.923,963.923,832.6622,154.0421,0.1441,0.2539,0.9105,72.06,0
2026-04-24T10:16:04.755,964.756,842.091,141.7509,0.201,0.3666,0.9436,71.25,0
2026-04-24T10:16:06.387,966.387,699.9227,160.3667,0.1469,0.3408,0.8932,85.72,0
2026-04-24T10:16:07.985,967.986,782.3193,151.2551,0.1653,0.2945,0.9543,76.7,0
2026-04-24T10:16:08.768,968.768,856.6345,172.3741,0.1357,0.2466,0.9545,70.04,0
2026-04-24T10:16:09.624,969.625,876.8483,172.8857,0.1144,0.2897,0.9422,68.43,0
2026-04-24T10:16:10.501,970.502,757.3478,174.411,0.1488,0.3303,0.9312,79.22,0
2026-04-24T10:16:11.259,971.259,819.1689,177.4851,0.1518,0.2978,0.8735,73.24,0
2026-04-24T10:16:12.078,972.078,788.9232,173.5789,0.1601,0.3783,0.8961,76.05,0
2026-04-24T10:16:12.867,972.867,838.8669,168.7466,0.0938,0.2896,0.9402,71.53,0
2026-04-24T10:16:13.706,973.706,744.4448,174.9345,0.1629,0.3373,0.9667,80.6,0
2026-04-24T10:16:14.450,974.45,729.3617,168.2347,0.1228,0.3825,0.9893,82.26,0
2026-04-24T10:16:15.983,975.983,791.6921,151.2193,0.1812,0.3168,0.9708,75.79,0
2026-04-24T10:16:16.775,976.775,683.7314,142.1427,0.1857,0.3619,0.947,87.75,0
2026-04-24T10:16:17.458,977.459,740.7936,141.5574,0.1174,0.2728,0.9089,80.99,0
2026-04-24T10:16:18.199,978.2,815.6954,124.3406,0.1573,0.372,0.9063,73.56,0
2026-04-24T10:16:19.015,979.015,829.6777,147.3202,0.1529,0.2453,0.9468,72.32,0
2026-04-24T10:16:19.844,979.845,803.521,147.6049,0.146,0.2249,0.8914,74.67,0
2026-04-24T10:16:20.648,980.648,779.4125,190.471,0.1051,0.2777,0.9388,76.98,0
2026-04-24T10:16:21.427,981.428,799.904,171.2522,0.1737,0.3688,0.9311,75.01,0
2026-04-24T10:16:22.227,982.228,844.7592,146.6497,0.1551,0.2803,0.9233,71.03,0
2026-04-24T10:16:23.072,983.073,687.6366,169.4686,0.1425,0.3869,0.9531,87.26,0
2026-04-24T10:16:23.760,983.76,709.7205,163.5335,0.0485,0.0432,0.4497,84.54,1
2026-04-24T10:16:24.469,984.47,770.7563,159.7015,0.2228,0.2952,0.949,77.85,0
2026-04-24T10:16:25.240,985.241,802.9137,168.1329,0.1142,0.3102,0.8809,74.73,0
2026-04-24T10:16:27.579,987.58,751.8181,127.1118,0.1302,0.2494,0.9539,79.81,0
2026-04-24T10:16:28.331,988.332,772.8721,161.2938,0.1331,0.3213,0.9323,77.63,0
2026-04-24T10:16:29.104,989.105,827.8038,172.9463,0.1544,0.2538,0.8759,72.48,0
2026-04-24T10:16:29.932,989.932,834.5052,163.4074,0.1576,0.2976,0.9584,71.9,0
2026-04-24T10:16:31.577,991.577,842.8397,155.5052,0.157,0.2967,0.9133,71.19,0
2026-04-24T10:16:34.097,994.098,813.5172,147.8582,0.1795,0.2887,0.9759,73.75,0
2026-04-24T10:16:34.911,994.911,762.8904,186.2897,0.1554,0.2397,0.896,78.65,0
2026-04-24T10:16:35.674,995.674,844.7107,165.0971,0.1292,0.2771,0.9044,71.03,0
2026-04-24T10:16:36.519,996.519,807.906,175.6846,0.1244,0.2988,0.908,74.27,0
2026-04-24T10:16:37.326,997.327,799.9304,158.387,0.114,0.3123,0.9211,75.01,0
2026-04-24T10:16:38.126,998.127,785.8602,174.5159,0.1469,0.3375,0.9094,76.35,0
2026-04-24T10:16:38.912,998.913,778.7769,173.6515,0.1347,0.2982,0.9587,77.04,0
2026-04-24T10:16:39.691,999.692,843.9029,139.6168,0.1207,0.2924,0.8907,71.1,0
2026-04-24T10:16:41.325,1001.326,769.1853,156.7428,0.1591,0.2369,0.9016,78.0,0
2026-04-24T10:16:42.095,1002.095,679.2946,160.9597,0.1737,0.1709,0.9127,88.33,0
2026-04-24T10:16:42.774,1002.774,760.1545,146.447,0.2111,0.2498,0.8991,78.93,0
2026-04-24T10:16:44.308,1004.308,844.6428,168.5267,0.1491,0.3261,0.9646,71.04,0
2026-04-24T10:16:45.152,1005.153,801.3293,162.0867,0.0896,0.2807,0.9525,74.88,0
2026-04-24T10:16:46.768,1006.768,784.5327,135.6087,0.1524,0.2409,0.9646,76.48,0
2026-04-24T10:16:47.552,1007.553,794.156,159.5388,0.1398,0.3892,0.9338,75.55,0
2026-04-24T10:16:48.347,1008.347,768.5967,132.1478,0.1451,0.3457,0.9045,78.06,0
2026-04-24T10:16:49.115,1009.116,812.5223,171.0899,0.1395,0.1967,0.9683,73.84,0
2026-04-24T10:16:49.928,1009.928,813.6185,153.5015,0.1175,0.2201,0.9241,73.74,0
2026-04-24T10:16:50.741,1010.742,815.4696,159.4798,0.1504,0.3488,0.9293,73.58,0
2026-04-24T10:16:52.432,1012.432,788.8889,179.4026,0.1388,0.31,0.9892,76.06,0
2026-04-24T10:16:53.220,1013.221,885.9398,184.6399,0.1419,0.2065,0.9639,67.72,0
2026-04-24T10:16:54.106,1014.107,882.3697,153.0649,0.105,0.193,0.9011,68.0,0
2026-04-24T10:16:54.989,1014.989,768.0248,173.1151,0.159,0.3521,0.9448,78.12,0
2026-04-24T10:16:55.757,1015.757,694.1673,163.1719,0.1291,0.3455,0.9152,86.43,0
2026-04-24T10:16:56.451,1016.451,667.4146,174.8087,0.1552,0.401,0.9497,89.9,0
2026-04-24T10:16:57.118,1017.119,651.7736,165.5404,0.1394,0.4031,0.9327,92.06,0
2026-04-24T10:16:58.626,1018.627,829.5453,174.0485,0.0909,0.2099,0.9232,72.33,0
2026-04-24T10:16:59.456,1019.456,821.9818,158.1729,0.1163,0.3322,0.9515,72.99,0
2026-04-24T10:17:00.278,1020.278,694.6023,160.1376,0.2052,0.2971,0.9572,86.38,0
2026-04-24T10:17:00.972,1020.973,784.4127,180.987,0.1597,0.2313,0.8911,76.49,0
2026-04-24T10:17:02.617,1022.618,807.8646,105.7427,0.4081,0.8056,0.5958,74.27,1
2026-04-24T10:17:03.425,1023.426,783.0371,120.0,0.1253,0.3666,0.8915,76.62,0
2026-04-24T10:17:04.208,1024.209,805.4743,176.2218,0.1357,0.2937,0.9525,74.49,0
2026-04-24T10:17:05.014,1025.014,875.822,139.752,0.1185,0.15,0.9467,68.51,0
2026-04-24T10:17:05.890,1025.89,792.3487,164.8733,0.1476,0.2664,0.9432,75.72,0
2026-04-24T10:17:06.682,1026.682,883.3944,168.117,0.1645,0.2282,0.9935,67.92,0
2026-04-24T10:17:07.565,1027.566,777.2508,161.5704,0.1626,0.2062,0.8886,77.2,0
2026-04-24T10:17:09.194,1029.195,758.7759,182.1742,0.1571,0.3194,0.9851,79.07,0
2026-04-24T10:17:09.953,1029.953,799.3958,172.0732,0.1574,0.2579,0.8793,75.06,0
2026-04-24T10:17:10.752,1030.753,833.2693,175.3677,0.1716,0.2847,0.9833,72.01,0
2026-04-24T10:17:11.586,1031.586,380.6498,233.4813,0.2894,0.5928,0.5954,157.63,1
2026-04-24T10:17:11.966,1031.967,766.2894,153.0622,0.1101,0.2193,0.9523,78.3,0
2026-04-24T10:17:12.732,1032.733,702.0704,165.4823,0.1654,0.2929,0.9039,85.46,0
2026-04-24T10:17:13.435,1033.435,828.1136,146.365,0.1251,0.2914,0.9374,72.45,0
2026-04-24T10:17:15.071,1035.071,809.0182,150.0524,0.1277,0.2974,0.9354,74.16,0
2026-04-24T10:17:15.880,1035.88,805.5307,144.7282,0.1317,0.3039,0.8584,74.49,0
2026-04-24T10:17:16.685,1036.686,804.772,190.8182,0.13,0.3203,0.9358,74.56,0
2026-04-24T10:17:17.490,1037.491,1453.8416,235.3563,0.4828,0.4335,0.5879,41.27,1
2026-04-24T10:17:18.944,1038.945,725.247,155.4082,0.1434,0.3273,0.9496,82.73,0
2026-04-24T10:17:19.669,1039.67,857.7656,164.7864,0.152,0.1931,0.8909,69.95,0
2026-04-24T10:17:20.527,1040.528,830.6483,163.3297,0.2094,0.2612,0.9435,72.23,0
2026-04-24T10:17:21.358,1041.358,820.6366,146.8584,0.1868,0.3604,0.9019,73.11,0
2026-04-24T10:17:23.595,1043.596,881.782,129.4277,0.0404,0.0703,0.5187,68.04,1
2026-04-24T10:17:24.477,1044.478,782.2151,177.4014,0.1506,0.3713,0.9263,76.71,0
2026-04-24T10:17:25.259,1045.26,797.9619,171.9482,0.1725,0.3118,0.9494,75.19,0
2026-04-24T10:17:26.828,1046.829,753.6733,194.9654,0.1754,0.2914,0.945,79.61,0
2026-04-24T10:17:29.201,1049.201,827.7791,158.8785,0.1882,0.3047,0.9145,72.48,0
2026-04-24T10:17:30.847,1050.848,741.8786,161.7081,0.1608,0.2652,0.9629,80.88,0
2026-04-24T10:17:31.589,1051.589,824.7278,161.1793,0.1472,0.3521,0.922,72.75,0
2026-04-24T10:17:32.414,1052.414,774.9819,174.5575,0.1231,0.2878,0.9374,77.42,0
2026-04-24T10:17:33.189,1053.189,758.1268,170.0283,0.139,0.2711,0.9479,79.14,0
2026-04-24T10:17:34.747,1054.748,808.8698,150.931,0.1835,0.2369,0.9304,74.18,0
2026-04-24T10:17:35.556,1055.557,763.5458,161.7062,0.1929,0.2995,0.9006,78.58,0
2026-04-24T10:17:36.320,1056.32,827.4369,163.6702,0.1959,0.3535,0.9569,72.51,0
2026-04-24T10:17:37.147,1057.148,792.6464,202.0786,0.0893,0.1942,0.7503,75.7,1
2026-04-24T10:17:37.940,1057.94,807.2969,154.8866,0.1338,0.3047,0.8951,74.32,0
2026-04-24T10:17:38.747,1058.748,800.067,167.9683,0.155,0.3377,0.8645,74.99,0
2026-04-24T10:17:40.259,1060.259,809.0657,163.8262,0.1372,0.3164,0.897,74.16,0
2026-04-24T10:17:41.068,1061.068,879.5226,167.8764,0.1417,0.3118,0.951,68.22,0
2026-04-24T10:17:41.947,1061.948,815.481,159.6154,0.1498,0.2028,0.9493,73.58,0
2026-04-24T10:17:42.763,1062.763,814.8756,171.0945,0.148,0.2623,0.9274,73.63,0
2026-04-24T10:17:43.578,1063.578,796.9874,141.1393,0.1766,0.2259,0.9378,75.28,0
2026-04-24T10:17:44.375,1064.375,842.0154,152.9525,0.1457,0.3103,0.9081,71.26,0
2026-04-24T10:17:45.217,1065.217,811.8478,185.3133,0.1355,0.2663,0.8842,73.91,0
2026-04-24T10:17:46.856,1066.857,890.0871,149.7758,0.1818,0.2393,0.9142,67.41,0
2026-04-24T10:17:47.746,1067.747,795.7575,161.7869,0.1429,0.2725,0.925,75.4,0
2026-04-24T10:17:48.542,1068.542,758.3482,140.8075,0.2028,0.2672,0.9665,79.12,0
2026-04-24T10:17:49.300,1069.301,653.4703,152.952,0.1873,0.2859,0.9227,91.82,0
2026-04-24T10:17:52.252,1072.252,916.289,147.3429,0.1771,0.282,0.9261,65.48,0
2026-04-24T10:17:55.502,1075.503,813.9072,157.3755,0.1673,0.3442,0.9627,73.72,0
2026-04-24T10:17:56.316,1076.317,834.2875,181.5399,0.1337,0.2323,0.9335,71.92,0
2026-04-24T10:17:57.150,1077.151,803.4691,175.5068,0.1672,0.2495,0.949,74.68,0
2026-04-24T10:17:57.954,1077.954,823.5769,155.3647,0.0985,0.3601,0.9336,72.85,0
2026-04-24T10:18:01.107,1081.107,806.9121,132.1553,0.1296,0.3235,0.891,74.36,0
2026-04-24T10:18:01.914,1081.914,878.9546,131.6024,0.1228,0.3243,0.8981,68.26,0
2026-04-24T10:18:02.793,1082.793,834.9283,168.7059,0.1764,0.3744,0.942,71.86,0
2026-04-24T10:18:03.628,1083.628,845.7312,139.9642,0.1182,0.4505,0.9616,70.94,0
2026-04-24T10:18:04.473,1084.474,783.8008,177.4524,0.141,0.363,0.9548,76.55,0
2026-04-24T10:18:05.257,1085.258,861.3017,145.1942,0.1676,0.3693,0.8758,69.66,0
2026-04-24T10:18:06.118,1086.119,778.8197,142.6024,0.1247,0.2118,0.8941,77.04,0
2026-04-24T10:18:06.897,1086.898,783.2557,143.7308,0.1621,0.2903,0.9655,76.6,0
2026-04-24T10:18:08.402,1088.402,836.2141,153.0343,0.2036,0.3322,0.8885,71.75,0
2026-04-24T10:18:09.238,1089.238,808.937,144.5724,0.2109,0.3596,0.9478,74.17,0
2026-04-24T10:18:10.047,1090.047,894.4464,264.1569,0.2993,0.6678,0.5785,67.08,1
2026-04-24T10:18:10.941,1090.942,859.5571,127.6599,0.1109,0.3139,0.8588,69.8,0
2026-04-24T10:18:11.801,1091.801,794.3026,163.2938,0.1421,0.2646,0.98,75.54,0
2026-04-24T10:18:12.595,1092.596,814.0604,172.5649,0.0548,0.1009,0.8162,73.7,1
2026-04-24T10:18:13.409,1093.41,754.8788,157.6808,0.136,0.3093,0.8993,79.48,0
2026-04-24T10:18:14.164,1094.165,1569.6032,143.094,0.7886,0.2276,0.7803,38.23,1
2026-04-24T10:18:15.734,1095.734,792.7986,167.2768,0.0862,0.2803,0.945,75.68,0
2026-04-24T10:18:16.527,1096.527,779.3832,153.043,0.08,0.3411,0.9252,76.98,0
2026-04-24T10:18:17.306,1097.306,789.0032,136.9559,0.1472,0.3855,0.9588,76.05,0
2026-04-24T10:18:18.095,1098.095,719.0064,169.2166,0.1509,0.2918,0.9478,83.45,0
2026-04-24T10:18:18.814,1098.814,791.024,168.1798,0.1965,0.3102,0.9268,75.85,0
2026-04-24T10:18:19.605,1099.605,705.9601,143.7095,0.0978,0.3586,0.9527,84.99,0
2026-04-24T10:18:20.311,1100.311,853.812,164.9799,0.176,0.3468,0.8968,70.27,0
2026-04-24T10:18:21.165,1101.165,817.4675,160.5472,0.1384,0.15,0.9514,73.4,0
2026-04-24T10:18:21.982,1101.983,862.4833,165.3843,0.1606,0.3172,0.8642,69.57,0
2026-04-24T10:18:22.845,1102.845,724.758,253.2088,0.0293,0.0351,0.4309,82.79,1
2026-04-24T10:18:23.569,1103.57,863.227,149.3043,0.1219,0.2568,0.9243,69.51,0
2026-04-24T10:18:24.433,1104.433,742.992,176.2353,0.1671,0.3772,0.8714,80.75,0
2026-04-24T10:18:25.176,1105.176,766.0868,179.3753,0.1706,0.3343,0.9654,78.32,0
2026-04-24T10:18:25.942,1105.942,848.6832,147.058,0.1824,0.3271,0.9146,70.7,0
2026-04-24T10:18:26.790,1106.791,801.4555,157.673,0.1718,0.2821,0.9484,74.86,0
2026-04-24T10:18:27.592,1107.592,789.8109,188.8752,0.1444,0.2224,0.9458,75.97,0
2026-04-24T10:18:28.382,1108.382,835.691,148.8253,0.1863,0.3616,0.9495,71.8,0
2026-04-24T10:18:29.217,1109.218,803.6065,177.8546,0.1265,0.2756,0.9155,74.66,0
2026-04-24T10:18:30.021,1110.021,866.3843,158.5289,0.179,0.2839,0.955,69.25,0
2026-04-24T10:18:30.887,1110.888,1066.1716,128.3041,0.2654,0.4582,0.5537,56.28,1
2026-04-24T10:18:31.954,1111.954,801.7306,171.5484,0.1634,0.3967,0.9177,74.84,0
2026-04-24T10:18:32.755,1112.756,768.1692,147.0109,0.1917,0.15,0.8891,78.11,0
2026-04-24T10:18:35.196,1115.196,764.6368,164.3681,0.192,0.4088,0.963,78.47,0
2026-04-24T10:18:36.663,1116.664,555.5771,165.5863,0.1612,0.5609,0.5757,108.0,1
2026-04-24T10:18:37.219,1117.219,902.4378,128.7246,0.1061,0.2877,0.9395,66.49,0
2026-04-24T10:18:38.121,1118.122,700.4594,152.389,0.1631,0.326,0.9152,85.66,0
2026-04-24T10:18:38.822,1118.822,770.0125,159.866,0.1781,0.2918,0.9361,77.92,0
2026-04-24T10:18:39.592,1119.592,848.3733,168.3492,0.1837,0.161,0.9203,70.72,0
2026-04-24T10:18:40.440,1120.441,838.8896,130.3925,0.127,0.3772,0.8962,71.52,0
2026-04-24T10:18:41.279,1121.28,838.0067,157.2954,0.1803,0.4364,0.9296,71.6,0
2026-04-24T10:18:42.117,1122.118,744.4785,175.3361,0.1273,0.2404,0.9182,80.59,0
